time,beta,Ca,Susceptible,Exposed,Infectious_asymptomatic,Infectious_pre-symptomatic,Infectious_mild,Infectious_severe,Hospitalized_recovered,Hospitalized_deceased,Recovered,Deceased,a
124,0.06122821569442739,0.6000000238418579,4.993260771413829,0.22422363281249966,0.6997478775638544,0.0643845231220569,0.4954327461864679,0.0383668365321042,0.0549420090430287,0.28967405588880274,0.2676519088823848,1.731557521446078,1
125,0.05883918755820816,0.6000000238418579,4.926822110423117,0.1789424679719746,0.5734018841911761,0.05131768099663771,0.3999777779121514,0.030974702470934597,0.0496188704074348,0.2588538643253353,0.2746864619614291,1.7731128861906602,1
126,0.05486129543610976,0.6000000238418579,4.873579640737875,0.1429750349204234,0.4688829193272701,0.0409531896254592,0.322381588017608,0.024965571825718097,0.0446573414522056,0.2304487400428918,0.2810285173382673,1.8101778170149636,1
127,0.05115233202065738,0.6000000238418579,4.830876628611971,0.1143614991998028,0.38272719439338193,0.0327202159775297,0.25951397875145094,0.020097034875576,0.0400701085455765,0.2044810361438979,0.286727747174116,1.843120908313983,1
128,0.04769411842737874,0.6000000238418579,4.796603134674923,0.0915641817736548,0.31192120531395096,0.026170597292936203,0.20871270367727648,0.016162929790799502,0.0358578743162043,0.1809054593774182,0.2918347155371193,1.87230887996646,1
129,0.04542410160814011,0.6000000238418579,4.769078302373582,0.073375424285668,0.2538777014197947,0.0209525093574639,0.1677448838807723,0.0129903387457468,0.032012499798438704,0.1596286114672018,0.2963994070078686,1.898098010997162,1
130,0.045358978211879696,0.6000000238418579,4.746961993679051,0.058844697714097706,0.2063987972861839,0.0167894803924085,0.1347578409704751,0.0104357873938276,0.0285195733888228,0.14052482171939473,0.30047034737003325,1.9208274477554177,0
131,0.045358978211879696,0.6000000238418579,4.729184000902992,0.0472231995825671,0.16763298987358072,0.013463948252769198,0.10822715861632451,0.008381224200205999,0.025360465822327597,0.1234485959268573,0.3040937368985421,1.940816059565273,1
132,0.04402722045779223,0.6000000238418579,4.714888496517029,0.0379189909156505,0.13603107968104972,0.010804399110461,0.0869067193849165,0.006730147559576001,0.0225139401399433,0.1082441250040309,0.30731308754998676,1.958359375,1
133,0.041050708187477906,0.6000000238418579,4.703389246323529,0.0304633645450364,0.1103040168061465,0.0086752970472083,0.0697830543478696,0.0054040737565453,0.0199574104994072,0.0947524303204008,0.310169003765157,1.973728997355521,1
134,0.03827542705195286,0.6000000238418579,4.694137117840557,0.0244843423723309,0.08938409291553762,0.006969306245061401,0.056035098301244396,0.004339417377861201,0.0176678556554455,0.08281654759457222,0.312698970830108,1.9871726852747673,1
135,0.035687770162309854,0.6000000238418579,4.686691539280186,0.0196862137895863,0.0723902658436931,0.0056012653394131,0.04499964663856859,0.0034848199220385,0.015622502692097199,0.0722851096390445,0.3149373750322494,1.9989150178986068,1
136,0.03374797478318213,0.6000000238418579,4.680698045665635,0.0158335874890145,0.058597821529927506,0.004503491050318299,0.0361422549977019,0.0027988940889496,0.013799315177988,0.0630147732792742,0.3169155893237226,2.0091578584558825,1
137,0.0336027555167675,0.6000000238418579,4.675873000515996,0.012738360551611299,0.0474121855902103,0.0036220396610724998,0.0290329599921789,0.0022483431616308,0.012177310309788601,0.0548716529554868,0.3186621295310884,2.018082168311403,0
138,0.0336027555167675,0.6000000238418579,4.671987591911765,0.0102507729230154,0.0383467468954581,0.0029139482716655004,0.02332628437117,0.001806412215572,0.0107367658270644,0.047732097991848604,0.320202750096749,2.0258489946142926,1
139,0.03289571989859851,0.6000000238418579,4.668858842879256,0.0082506318776351,0.0310039092734129,0.0023448513412866003,0.0187448934234205,0.0014516241705451998,0.009459332602926501,0.041482948326842704,0.32156058013254607,2.032602312306501,1
140,0.03071674944034641,0.6000000238418579,4.666339089912281,0.0066419218396005,0.0250594025130607,0.0018872898011257997,0.015066259519972298,0.0011667468205814,0.0083280807825801,0.036021422080087906,0.32275644087816013,2.038469003966718,1
141,0.028640107384749775,0.6000000238418579,4.664309210526316,0.0053478607870597,0.0202491331937017,0.0015193042814176001,0.0121119212808991,0.0009379598107743001,0.007327497342545199,0.0312547492784116,0.3238089716766638,2.043561379321465,1
142,0.02670385901417047,0.6000000238418579,4.662674712977296,0.0043063871779305,0.0163582460700662,0.0012232655268331,0.0097387899235425,0.000754182036077697,0.0064434523921998,0.0270996440182772,0.3247347861842102,2.047978445078689,1
143,0.025397264088193535,0.6000000238418579,1.9978698642285861,0.0015786754580596,0.0060094917226501,0.0004483855496494,0.0035663682683701,0.0002761832454748321,0.002516981189834,0.0104777049723055,0.1394272496210654,0.8789085679502063,1
144,0.5,0.4250000119209289,69.99325657894737,0.0033662629890241994,0.0019664369746501997,0.00040781070327365116,0.00015895474621385982,1.2309623322804278e-05,0.000170766507631977,0.0001704424084524621,0.00022672295447350533,1.1239088571969693e-05,0
145,0.5,0.4250000119209289,69.99132159442725,0.0034448462644718,0.0022662037986225,0.0006713041358687029,0.0006534409646031798,5.0603153781871185e-05,0.00015069893024039096,0.00015545686824156897,0.00024831168053689016,3.576634007710791e-05,0
146,0.5,0.4250000119209289,69.98850296697626,0.0041702751576959,0.0025979906363627,0.0008308331122458999,0.0011735060783360002,9.087754230873257e-05,0.0001350148223625002,0.00015412444300695838,0.0002674990320353316,5.907383988639273e-05,0
147,0.5,0.4250000119209289,69.98475038699691,0.0053037547769926,0.0030710614404193,0.0010388746251750998,0.0017081850404214,0.00013228364158094974,0.00012318435099102764,0.00016466265000302972,0.00028483890527542167,8.309480821631149e-05,0
148,0.5,0.4250000119209289,69.97988132094943,0.0068213092185885,0.0037411101806764,0.001324327919628,0.0023168349290652998,0.00017941811751531989,0.00011488032537840224,0.00018638773722299236,0.0003008250481573052,0.00010955774009043217,0
149,0.5,0.4250000119209289,69.9735971362229,0.008786950204886299,0.0046568912076996,0.0017015325469495,0.0030578525098357997,0.00023680328707699927,0.00011003230870446675,0.00022005288347494247,0.0003159248668958036,0.00014019937707174674,0
150,0.5,0.4250000119209289,69.96550051599587,0.011321689538788,0.005877005357613999,0.0021907267457310997,0.0039878953081407,0.00030882677426648215,0.00010878293752916334,0.0002675756113940102,0.00033061095435552924,0.00017696138013873183,0
151,0.5,0.4250000119209289,69.95507288441692,0.0145847373308901,0.007479480156834199,0.0028220509941484003,0.0051708120655101,0.0004004330777777484,0.00011147077976734644,0.00033193443581784843,0.00034538819201836526,0.00022215606996518538,0
152,0.5,0.4250000119209289,69.94164602683179,0.018782503110336097,0.0095657746243153,0.0036348211014845004,0.006684276789457301,0.0005176373531943873,0.00011864465702674952,0.00041726259009141795,0.0003608208617927859,0.0002786327121919646,0
153,0.5,0.4250000119209289,69.92436274509804,0.0241828349992337,0.0122683574097811,0.0046806187034265,0.0086258001494823,0.0006679910476730434,0.00013109726925506434,0.0005290597683381985,0.0003775630819047076,0.0003499668572094172,0
154,0.5,0.4250000119209289,69.90211429308566,0.031129990017696604,0.0157591068043424,0.0060260282187758,0.0111197552912249,0.0008611255681178,0.00014991841818156996,0.0006745219845766095,0.0003963948231117398,0.0004406911103964098,0
155,0.5,0.4250000119209289,69.87348297213623,0.04006683444090991,0.0202602873842534,0.007756807939432701,0.0143255352260401,0.0011093845406796,0.00017656839053820282,0.000862992978563,0.0004182668416246665,0.0005565852351232948,0
156,0.5,0.4250000119209289,69.8366415118679,0.0515591855831557,0.0260583398462692,0.0099830381789072,0.018447703075113397,0.0014286096374068,0.00021297486081827045,0.0011065552084558,0.00044435644297407883,0.0007050438635856681,0
157,0.5,0.4250000119209289,69.78925696594428,0.06632893565269399,0.033520637567321,0.0128451777439487,0.0237483686165664,0.0018390985416057999,0.0002616580917862301,0.0014207900394715,0.00047613868772429947,0.0008955470499483,0
158,0.5,0.4250000119209289,69.72833333333332,0.0853016736608291,0.043118062526202594,0.0165229879247387,0.030562963338089895,0.002366827835854,0.0003258903599868003,0.0018257418653170002,0.0005154762573163453,0.0011402607160945,0
159,0.5,0.4250000119209289,69.65004127966976,0.10965671031467639,0.0554535888419921,0.0212463164747803,0.0393207867349753,0.003045042843026,0.00040990056391224897,0.0023471537610691,0.0005647341115063804,0.0014548027503106,0
160,0.5,0.4250000119209289,69.54948335913312,0.140890158386545,0.0712966241826703,0.0273073770780923,0.050570206302607,0.003916209942292699,0.0005191351730141969,0.0030180391167950998,0.0006269248867920678,0.0018592212271514,0
161,0.5,0.4250000119209289,69.42043666150671,0.18089945790199272,0.09162723001926891,0.0350774935475318,0.0650101082785084,0.0050344514797588,0.0006605876217930391,0.0038806629476159,0.0007058938934827091,0.0023792401678911002,0
162,0.5,0.4250000119209289,69.2549967750258,0.232067397425664,0.11768802985318272,0.045025040790884104,0.08352850222120069,0.0064685361722424,0.0008432126020619,0.004989030836043901,0.0008065544636253999,0.0030478448149340994,0
163,0.5,0.4250000119209289,69.04317530959753,0.29737692944159555,0.15104826904548802,0.0577385347128158,0.1072489685121579,0.0083054745480246,0.0010784403187813,0.0064119735418578004,0.0009351855731719,0.003907288629080701,0
164,0.5,0.4250000119209289,68.7724129256966,0.3805240986197107,0.1936778865534698,0.0739516654472229,0.1375859367441464,0.0106548010921573,0.0013808062448095002,0.0082369252648759,0.0010998046016787,0.0050116066002621005,0
165,0.5,0.4250000119209289,68.42705946852426,0.4860303137496773,0.2480306644656215,0.0945695440491159,0.17630826117453519,0.013653498158488798,0.0017687208020155001,0.0105745239572748,0.0013106364633025998,0.0064297823910861,0
166,0.5,0.4250000119209289,67.98774122807018,0.6193493715331524,0.31713333303099167,0.1206951343705653,0.2256084468121126,0.0174713563082508,0.0022653780682286998,0.0135640383504858,0.001580694609997,0.0082496629681501,0
167,0.5,0.4250000119209289,67.43082881836945,0.7869009811983999,0.40466862382288427,0.1536471837912793,0.28817270694256303,0.0223164000771975,0.0028998019254857003,0.017379611461154902,0.0019264936299513,0.010582762443613,0
168,0.5,0.4250000119209289,66.72793988648091,0.996025320078689,0.515038079890673,0.1949648024300178,0.367240762464525,0.0284395140341804,0.0037079995532273,0.022237078309427803,0.0023689104282939,0.013570058092366898,0
169,0.5,0.4250000119209289,65.84570949432405,1.254752301825335,0.6533772131385445,0.2463840808218842,0.4666391082543212,0.0361370254374876,0.0047341396146756,0.0284009189034882,0.0029342036055334,0.0173888418475168,0
170,0.5,0.4250000119209289,64.74606424148607,1.5712705592105263,0.8254774574303401,0.3097650177978261,0.5907591286925951,0.045749007186653104,0.0060316132662585,0.0361904050592787,0.0036551855223094,0.022260573065317698,0
171,0.5,0.4250000119209289,63.38729489164086,1.9530133352683174,1.0375578076625385,0.3869466095443108,0.744437836606682,0.05765004570393081,0.0076637148389626,0.0459833569915422,0.0045725165604312,0.028459515487938198,0
172,0.5,0.4250000119209289,61.72632159442725,2.405174571884675,1.2958091460268313,0.479499035531153,0.9326880462300049,0.0722283349760541,0.0097035580252221,0.05821512039231779,0.0057360433572582,0.0363216136385162,0
173,0.5,0.4250000119209289,59.72257933436532,2.9286436967879252,1.6056289505933952,0.5883482034878091,1.160210641205495,0.08984792734939351,0.0122326507410886,0.0733692999840764,0.007206041554548101,0.0462526467464039,0
174,0.5,0.4250000119209289,57.34367389060887,3.5174157072368417,1.970490780605005,0.7132709300825592,1.4306318933823527,0.1107896374524313,0.015337412768226701,0.09195584481222549,0.009054143883987299,0.0587340779496416,0
175,0.5,0.4250000119209289,54.572718653250774,4.155871992711559,2.390453511996904,0.852298287941821,1.7454388786764707,0.1351686233189818,0.0191028367427353,0.1144717328491838,0.0113636088494295,0.0743243080666679,0
176,0.5,0.4250000119209289,51.41640737874098,4.816692466460268,2.8604588332043344,1.0011412075109647,2.1026682025606296,0.1628328299350165,0.023602647023549996,0.1413404277726712,0.014228509011282899,0.09365242941337691,0
177,0.5,0.4250000119209289,47.91204334365325,5.4605218814499485,3.3687486696981424,1.1528335328786117,2.495536151960784,0.19325692160087693,0.0288858051122891,0.17282937316579558,0.0177513509933422,0.1174011016310304,0
178,0.5,0.4250000119209289,44.13107520639835,6.038567788957688,3.8959386690531477,1.2978469467556757,2.911359246001032,0.2254587173068237,0.034960191409777,0.20895101667311639,0.022038663661393502,0.1462755654790695,0
179,0.5,0.4250000119209289,40.17670794633643,6.498727828302373,4.415368775799793,1.4249006304824559,3.3312491937564497,0.2579754544190205,0.041775758347643806,0.2493616365131575,0.0271943259854308,0.18095722777186501,0
180,0.5,0.4250000119209289,36.174386609907124,6.79453302373581,4.895189144736841,1.5225079011867901,3.7310475925567594,0.2889362498185948,0.049210821098587106,0.2932808090855583,0.0333107912675757,0.2220430690265412,0
181,0.5,0.4250000119209289,32.25646059081527,6.894694030572754,5.302171858875129,1.5810032491615065,4.083723071465428,0.31624775763512625,0.057066076571973,0.3394596757288438,0.0404588716268781,0.26997597394220796,0
182,0.5,0.4250000119209289,28.54451625386997,6.790091750515995,5.606584994195046,1.5945076673761607,4.362997653831269,0.33787504434339505,0.0650706048892622,0.3862233939628479,0.0486776963303822,0.32497696662957903,0
183,0.5,0.4250000119209289,25.134501096491228,6.495632014318885,5.786898864809081,1.5621707099780702,4.547421794375645,0.35215705926696306,0.072900937358907,0.4315935554937431,0.057966105143228905,0.3869879849554951,0
184,0.5,0.4250000119209289,22.088102425180598,6.046317160087719,5.833044698142415,1.4882673624548501,4.623846144543344,0.358075456333849,0.0802116905818656,0.47348065418601615,0.068277523013214,0.4556398751934983,0
185,0.5,0.4250000119209289,19.431747613519097,5.489175777218782,5.747380272832818,1.3811363196594426,4.589333438144995,0.3554027791215167,0.0866721932142509,0.5099104061855003,0.0795194397917468,0.5302525104408536,0
186,0.5,0.4250000119209289,17.16178857069143,4.873972563531991,5.543294069272445,1.2513746049406602,4.451061742131063,0.3446948821675048,0.0920017112519346,0.5392381502354229,0.09155783386545391,0.6098689451109389,0
187,0.5,0.4250000119209289,15.252983262383903,4.2454718540376675,5.2421129224716205,1.1098979194885188,4.224425591782765,0.32714393261416386,0.0959964464815527,0.5603095017817981,0.104225828566418,0.6933185186081007,0
188,0.5,0.4250000119209289,13.667420343137255,3.638748589073787,4.8693102586429315,0.9663847535313465,3.9300248726135187,0.3043452344959362,0.0985440463448945,0.5725416324013154,0.117335159726925,0.7792980440531473,0
189,0.5,0.4250000119209289,12.362011900154798,3.0776475022574816,4.450944675567596,0.8283617131062949,3.5903999371130033,0.2780443126572172,0.09962468228965068,0.5759217228215296,0.13068870583800918,0.8664597140254124,0
190,0.5,0.4250000119209289,11.293773864809083,2.575603674858101,4.01092847007224,0.7009276335945561,3.2272119291795662,0.2499186550648217,0.0993010800640153,0.5709364065321849,0.144092382661329,0.9534926873710006,0
